,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
247,247,247,"Casa en Venta Camino A San Miguel Sn, Cacalomacán, Toluca, Estado De México
, Toluca De Lerdo",220,2,3,114500
248,248,248,"Casa en Venta Casa En Venta, Delegación San Mateo Otzacatipan, Toluca, Edo. De México
, San Mateo Otzacatipan, Toluca De Lerdo",99,1,3,75000
249,249,249,"Casa en Venta Marie Curie #303
, Toluca De Lerdo, México",245,5,3,192822.15
250,250,250,"Casa en Venta Isidro Favela Null
, Doctores, Toluca De Lerdo",,4,4,160000
251,251,251,"Casa en Venta J. A. Torres 200a, Universidad, 50130 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",220,2,5,207500
252,252,252,"Casa en Venta Emiliano Zapata 3b, Rancho San Jorge, 50100 Toluca De Lerdo, Méx.
, San Mateo Oxtotitlán, Toluca De Lerdo",87,1,2,72500
253,253,253,"Casa en Venta Independencia #000
, Toluca De Lerdo, México",85,1,2,17761.25
254,254,254,"Casa en Venta Corralejo
, Independencia, Toluca De Lerdo",137,2,4,105000
255,255,255,"Casa en Venta Casa En Venta En Toluca Centro En Calle Cerrada
, La Merced  (alameda), Toluca De Lerdo",430,4,4,375000
256,256,256,"Casa en Venta Tomas Alba Edison
, Científicos, Toluca De Lerdo",216,2,4,127500
257,257,257,"Casa en Venta Casa En Venta/renta En La Joya, Toluca
, Santa María Totoltepec, Toluca De Lerdo",172,2,3,100000
258,258,258,"Casa en Venta San Lucas #00
, Toluca De Lerdo, México",95,2,3,20840.6
259,259,259,"Casa en Venta Toluca De Lerdo, México",4000,9,7,10000000
260,260,260,"Casa en Venta Calle Marie Curie #303
, Toluca De Lerdo, México",192,4,3,197000
261,261,261,"Casa en Venta Andador Hacienda Comanjillas, Unidad Habitacional San Francisco Infonavit, San Frnacisco Metepec, Toluca, Estado De Mexico
, Toluca De Lerdo",80,1,2,31000
262,262,262,"Casa en Venta Juan Aldama Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,3,3,114000
263,263,263,"Casa en Venta Carr Toluca Naucalpan #1702
, Toluca De Lerdo, México",126,2,3,44300
264,264,264,"Casa en Venta Prol. Ligeros
, Héroes Del 5 De Mayo, Toluca De Lerdo",252,2,3,99500
265,265,265,"Casa en Venta San Buenaventura, Toluca De Lerdo",102,2,,55000
266,266,266,"Casa en Venta José Martí #1000, 100
, Científicos, Toluca De Lerdo",152,3,3,157500
267,267,267,"Casa en Venta Privada Galeana #1
, Toluca De Lerdo, México",136,2,4,97500
268,268,268,"Casa en Venta Paseo Toscana S/n
, San Mateo Otzacatipan, Toluca De Lerdo",,2,3,115000
269,269,269,"Casa en Venta Sierra Leona Null
, Toluca De Lerdo, México",,3,4,197500
270,270,270,"Casa en Venta Calle 21 De Marzo Null
, San Mateo Otzacatipan, Toluca De Lerdo",,2,3,100000
271,271,271,"Casa en Venta Dr. Mariano C. Olivera #104 A, 0
, Toluca De Lerdo, México",350,3,3,257500
272,272,272,"Casa en Venta Casa En Venta Colonia Sanchez, Toluca
, Salvador Sánchez Colín, Toluca De Lerdo",310,2,6,155000
273,273,273,"Casa en Venta Ocho Cedros, Toluca De Lerdo",,3,4,112500
274,274,274,"Casa en Venta Casa En Venta Fracc. La Teja 2 Toluca Edo. De México
, Carlos Hank González, Toluca De Lerdo",120,1,3,82500
275,275,275,"Casa en Venta Vendo Casa Balcones De Santin, Uso De Suelo Mixto Toluca
, Toluca De Lerdo, México",325,3,3,155000
276,276,276,"Casa en Venta Independencia, Cacalomacan, 50265 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",96,2,3,115000
277,277,277,"Casa en Venta Priv. De La Barranca 125-120
, Tlacopa, Toluca De Lerdo",152,2,3,100000
278,278,278,"Casa en Venta 1a. Privada De La Libertad 103, Barrio De La Merced, 50080 Toluca De Lerdo, Méx., México
, Toluca De Lerdo",190,2,3,125000
279,279,279,"Casa en Venta Jose Vicente Villada #101
, Santa Ana Tlapaltitlán, Toluca De Lerdo",245,5,3,39470
280,280,280,"Casa en Venta Barrio De Tlacopa, 50010 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",172,2,3,240000
281,281,281,"Casa en Venta Toluca De Lerdo, México",95,1,2,32910.65
282,282,282,"Casa en Venta Lesse #1705
, Toluca De Lerdo, México",143,3,3,119000
283,283,283,"Casa en Venta Privada De Xicotencatl
, La Merced  (alameda), Toluca De Lerdo",800,3,4,375000
284,284,284,"Casa en Venta Hacienda San Agustín
, San Mateo Oxtotitlán, Toluca De Lerdo",170,2,3,77500
285,285,285,"Casa en Venta Marie Curie #303
, Toluca De Lerdo, México",192,2,3,194000
286,286,286,"Casa en Venta Hacienda De Tlacatecpan #sn
, Los Sauces V, Toluca De Lerdo",62,1,3,52500
287,287,287,"Casa en Venta Parque Sierra Morelos
, San Mateo Oxtotitlán, Toluca De Lerdo",380,2,4,115000
288,288,288,"Casa en Venta Prol. 15 De Mayo, Estado De México
, Toluca De Lerdo",300,3,3,174500
289,289,289,"Casa en Venta Cerro Del Águila, Los Pirules
, De Tlanepantla, Toluca De Lerdo",305,4,5,190000
290,290,290,"Casa en Venta Residencial Colón #nd
, Toluca De Lerdo, México",620,3,3,465000
291,291,291,"Casa en Venta Felipe Villanueva #000
, Morelos 1a Sección, Toluca De Lerdo",100,2,3,93450
292,292,292,"Casa en Venta Toluca De Lerdo, México",113,1,3,77500
293,293,293,"Casa en Venta Toluca De Lerdo, México",177,3,3,157500
294,294,294,"Casa en Venta Av. Eulalia Peñaloza 199
, Morelos 2a Secc, Toluca De Lerdo",,2,4,99250
295,295,295,"Casa en Venta Toluca De Lerdo, México",217,4,6,149500
296,296,296,"Casa en Venta Cacalomacan #nd
, Toluca De Lerdo, México",240,3,3,110000
297,297,297,"Casa en Venta General Gumercindo Enriquez #125
, Valle Verde, Toluca De Lerdo",65,1,2,34296
298,298,298,"Casa en Venta Casa En Venta, Santa Ana La Crespa, Toluca
, Santa Ana Tlapaltitlán, Toluca De Lerdo",166,2,4,77500
299,299,299,"Casa en Venta Venta Casa Sn Pedro Totoltepec Frente A Bodega Aurrera
, Toluca De Lerdo, México",60,1,2,45750
300,300,300,"Casa en Venta Toluca De Lerdo, México",400,3,3,675000
301,301,301,"Casa en Venta Toluca De Lerdo, México",1000,7,6,1250000
302,302,302,"Casa en Venta Residencial Amazonas #sn
, Toluca De Lerdo, México",250,5,3,212500
303,303,303,"Casa en Venta Col. Morelos Ii Seccion Toluca Edo Mex
, Morelos 1a Sección, Toluca De Lerdo",492,3,3,625000
304,304,304,"Casa en Venta Tlalnepantla
, De Tlanepantla, Toluca De Lerdo",215,3,5,135000
305,305,305,"Casa en Venta Casa Sola En Venta En Toluca
, Niños Héroes (penciones), Toluca De Lerdo",980,3,4,599500
306,306,306,"Casa en Venta Independencia 223
, Santa María Totoltepec, Toluca De Lerdo",,2,3,61700
307,307,307,"Casa en Venta Toluca De Lerdo, México",225,2,3,58196.5
308,308,308,"Casa en Venta Boulevard Miguel Aleman #2
, Toluca De Lerdo, México",113,3,2,69200
309,309,309,"Casa en Venta Toluca De Lerdo, México",151,3,3,210000
310,310,310,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",136,2,3,21780.15
311,311,311,"Casa en Venta Jose María Arteaga #112
, Toluca De Lerdo, México",294,3,3,112500
312,312,312,"Casa en Venta Priv. Chapultepec
, San Mateo Oxtotitlán, Toluca De Lerdo",190,2,4,67500
313,313,313,"Casa en Venta Casa En Venta En Toluca, Instituto Literario
, Toluca De Lerdo, México",600,4,4,475000
314,314,314,"Casa en Venta Casa En Venta, San Mateo Atenco, Toluca, Edo. De México
, Toluca De Lerdo",167,2,3,153400
315,315,315,"Casa en Venta Ricardo Flores Magón
, San Mateo Otzacatipan, Toluca De Lerdo",215,3,3,157500
316,316,316,"Casa en Venta 2 Privada De Arenas #5 Col.jardines De San Pedro, San Felipe Tlalmimilolpan, 50250 Toluca De Lerdo, Méx., México
, Toluca De Lerdo",800,3,4,750000
317,317,317,"Casa en Venta 5 De Mayo Null
, Toluca De Lerdo, México",,2,3,98450
318,318,318,"Casa en Venta Constituyentes #1136
, Toluca De Lerdo, México",200,4,4,235500
319,319,319,"Casa en Venta Casa En Venta En San Buenaventura, Toluca
, Toluca De Lerdo, México",190,3,3,119000
320,320,320,"Casa en Venta Paseo Toscana #1702
, Toluca De Lerdo, México",165,3,3,112500
321,321,321,"Casa en Venta Adolfo Villa Gonzalez Maz.6 Lt.10 Fraccionamiento Los Heroes Lll Calle 2,
, Santa María Totoltepec, Toluca De Lerdo",97,2,4,55000
322,322,322,"Casa en Venta Paseo Cristobal Colon
, Toluca De Lerdo, México",220,2,3,75000
323,323,323,"Casa en Venta Juan Aldama 111 1b, Delegación Santa María Totoltepec, 50200 Toluca De Lerdo, Méx.
, Santa María Totoltepec, Toluca De Lerdo",120,1,3,130000
324,324,324,"Casa en Venta C. Alberto Salinas 714, Moderna De La Cruz, 50180 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",250,2,4,150000
325,325,325,"Casa en Venta Amazonas
, Toluca De Lerdo, México",330,3,3,200000
326,326,326,"Casa en Venta Toluca De Lerdo, México",139,2,4,110000
327,327,327,"Casa en Venta Casa En Venta Toluca, Sauces Iv, Dentro De Privada
, Toluca De Lerdo, México",106,1,3,49000
328,328,328,"Casa en Venta Caputitlan Toluca Casa En Venta
, Toluca De Lerdo, México",700,4,4,350000
329,329,329,"Casa en Venta Capultitlán, Toluca De Lerdo",180,2,3,115000
330,330,330,"Casa en Venta Sierra Ventana #s/n
, Toluca De Lerdo, México",180,3,3,235000
331,331,331,"Casa en Venta C. Maria Curie #303
, Toluca De Lerdo, México",240,4,3,230000
332,332,332,"Casa en Venta Ocho Cedros Toluca Mex
, Toluca De Lerdo, México",313,1,4,180000
333,333,333,"Casa en Venta Hacienda Del Peñon
, Toluca De Lerdo, México",69,1,2,49500
334,334,334,"Casa en Venta Casa En Venta San Antonio Buenavista, Toluca
, Toluca De Lerdo, México",140,2,3,77500
335,335,335,"Casa en Venta Blvd. Miguel Alemán #1
, Toluca De Lerdo, México",112,3,2,60000
336,336,336,"Casa en Venta Mariano Matamoros #2009
, Toluca De Lerdo, México",152,2,3,44750
337,337,337,"Casa en Venta Calle Marie Curie #303
, Toluca De Lerdo, México",192,4,3,197000
338,338,338,"Casa en Venta Casa En Venta 2 Recamaras Sta Ana Tlapantitlan Toluca Auna Cuadra De Av Torres
, Santa Ana Tlapaltitlán, Toluca De Lerdo",98,1,2,45950
339,339,339,"Casa en Venta Villas Toscana Iii S/n
, San Mateo Otzacatipan, Toluca De Lerdo",,2,3,119000
340,340,340,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",108,2,3,24426.85
341,341,341,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",159,1,3,110000
342,342,342,"Casa en Venta Toluca De Lerdo, México",93,2,4,95000
343,343,343,"Casa en Venta Insurgentes
, Capultitlán, Toluca De Lerdo",210,2,,90000
344,344,344,"Casa en Venta Toluca De Lerdo, México",180,2,3,71294.9
345,345,345,"Casa en Venta Hacienda Del Valle #ii
, Toluca De Lerdo, México",110,2,3,19096.65
346,346,346,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
347,347,347,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
348,348,348,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
349,349,349,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
350,350,350,"Casa en Venta Arboledas #2
, Toluca De Lerdo, México",110,2,3,47363.3
351,351,351,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
352,352,352,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47361.65
353,353,353,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
354,354,354,"Casa en Venta Arboledas #2
, Toluca De Lerdo, México",110,2,3,47363.3
355,355,355,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110,2,3,47363.3
356,356,356,"Casa en Venta . #.
, Toluca De Lerdo, México",132,2,3,95000
357,357,357,"Casa en Venta Benito Juarez , Niños Heroes
, San Mateo Oxtotitlán, Toluca De Lerdo",126,1,2,72500
358,358,358,"Casa en Venta Centro, Toluca De Lerdo",380,4,6,675000
359,359,359,"Casa en Venta Cacalomacan Edo Mex
, Cacalomacan, Toluca De Lerdo",600,3,4,350000
360,360,360,"Casa en Venta 5 De Mayo Null
, Héroes Del 5 De Mayo, Toluca De Lerdo",,3,3,185000
361,361,361,"Casa en Venta Alazanes 214
, Toluca De Lerdo, México",,2,3,105000
362,362,362,"Casa en Venta Dioses Del Olimpo #234
, Toluca De Lerdo, México",72,2,2,62500
363,363,363,"Casa en Venta Calle Leonardo Da Vinci
, Santa Ana Tlapaltitlán, Toluca De Lerdo",225,1,3,62500
364,364,364,"Casa en Venta Galileo Galilei #00
, Toluca De Lerdo, México",200,2,3,96500
365,365,365,"Casa en Venta Frijol, Colonia San Mateo Oxtotitlán, Toluca, Edomex.
, San Mateo Oxtotitlán, Toluca De Lerdo",130,2,3,48750
366,366,366,"Casa en Venta Casa Nueva En Venta En Residencial Crespa Town, Toluca.
, De La Crespa, Toluca De Lerdo",121,2,3,138971.8
367,367,367,"Casa en Venta Electricistas Locales, Toluca De Lerdo",120,2,3,87500
368,368,368,"Casa en Venta Casa En Fraccionamiento Privado El Cual Cuenta Con Primaria Y Jardin De Niños . A 5 Minutos De La Federacion Mexicana De Futbol Y A 10 Minutos Del Aeropuerto De Toluca.
, San Mateo Otzacatipan, Toluca De Lerdo",84,1,3,67500
369,369,369,"Casa en Venta Capultitlán, Toluca De Lerdo",295,2,4,150000
370,370,370,"Casa en Venta Gran Reforma 305
, Toluca De Lerdo, México",200,4,3,210750
371,371,371,"Casa en Venta Azteca, Toluca De Lerdo",197,2,3,100000
372,372,372,"Casa en Venta Casa En Venta En Campo Real Ii
, San Pedro Totoltepec, Toluca De Lerdo",170,2,3,135000
373,373,373,"Casa en Venta Camino A San Miguel
, Toluca De Lerdo, México",220,2,4,109500
374,374,374,"Casa en Venta Jaime Almazán Delgado 190-212, Delegación San Buenaventura, 50110 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",180,2,3,115000
375,375,375,"Casa en Venta Magnifica Casa En Venta Terrazas La Mora, Toluca
, Rancho La Mora, Toluca De Lerdo",230,2,3,95000
376,376,376,"Casa en Venta Cto De La Laguna #n, Casa B,consvjcbcef14
, Toluca De Lerdo, México",92,2,2,51000
377,377,377,"Casa en Venta Fuentes De San Jose #nd
, Toluca De Lerdo, México",152,3,3,147500
378,378,378,"Casa en Venta Vicente Lombardo Toledano #11, 0
, Toluca De Lerdo, México",90,2,3,36300
379,379,379,"Casa en Venta Independencia 1
, San Mateo Otzacatipan, Toluca De Lerdo",80,1,,61500
380,380,380,"Casa en Venta Toluca De Lerdo, México",300,3,4,125000
381,381,381,"Casa en Venta Carmen Serdán #sn
, Toluca De Lerdo, México",295,4,2,650000
382,382,382,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",182,3,3,115000
383,383,383,"Casa en Venta De Los Corredores
, Toluca De Lerdo, México",600,3,3,450000
384,384,384,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",220,3,3,27788.7
385,385,385,"Casa en Venta Prolongación Ramón Corona
, Toluca De Lerdo, México",190,2,3,197500
386,386,386,"Casa en Venta Toluca De Lerdo, México",256,2,3,197500
387,387,387,"Casa en Venta Residencial San Jorge #sn
, Toluca De Lerdo, México",284,3,3,175000
388,388,388,"Casa en Venta Toluca De Lerdo, México",150,3,4,80000
389,389,389,"Casa en Venta Corredores Null
, Toluca De Lerdo, México",,3,6,249500
390,390,390,"Casa en Venta Calle Prolongación Paseo Totoltepec 32, Delegación Santa María Totoltepec, Toluc #**
, Toluca De Lerdo, México",172,3,3,100000
391,391,391,"Casa en Venta Toluca De Lerdo, México",300,2,4,300000
392,392,392,"Casa en Venta Toluca De Lerdo, México",1150,5,4,375000
393,393,393,"Casa en Venta Toluca De Lerdo, México",180,1,3,67500
394,394,394,"Casa en Venta Av Nuevo Mexico #137
, Toluca De Lerdo",131,3,3,77500
395,395,395,"Casa en Venta Alfredo Del Mazo Null
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",,2,3,176250
396,396,396,"Casa en Venta Villas De Santa Monica
, Toluca De Lerdo, México",99,2,2,55000
397,397,397,"Casa en Venta Nueva Oxtotitlán #nd
, Toluca De Lerdo, México",414,2,4,120000
398,398,398,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",180,3,3,28231.65
399,399,399,"Casa en Venta Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",120,2,3,61966.1
400,400,400,"Casa en Venta Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",160,2,3,56150
401,401,401,"Casa en Venta Toluca De Lerdo, México",100,2,3,69000
402,402,402,"Casa en Venta Cacalomacan, Toluca De Lerdo",700,5,5,600000
403,403,403,"Casa en Venta 21 De Marzo
, Toluca De Lerdo, México",980,5,6,514500
404,404,404,"Casa en Venta Toluca De Lerdo, México",247,3,3,225000
405,405,405,"Casa en Venta Toluca De Lerdo, México",72,1,2,29950
406,406,406,"Casa en Venta Toluca De Lerdo, México",72,1,2,29950
407,407,407,"Casa en Venta Silverio Perez #0
, Toluca De Lerdo, México",107,2,3,32910.6
408,408,408,"Casa en Venta Casa En Venta 3 Recamaras Residencial Crespa Town Zafiro Toluca
, Toluca De Lerdo, México",127,2,3,144413.1
409,409,409,"Casa en Venta Av. Idependencia #143
, Toluca De Lerdo, México",120,2,3,19100
410,410,410,"Casa en Venta Prolongación Independencia
, Toluca De Lerdo, México",128,3,5,63950
411,411,411,"Casa en Venta Toluca De Lerdo, México",72,1,2,28950
412,412,412,"Casa en Venta Casa En Venta En Cacalomacán
, Cacalomacan, Toluca De Lerdo",290,3,3,162500
413,413,413,"Casa en Venta Miguel Blanco 211
, Héroes Del 5 De Mayo, Toluca De Lerdo",,2,5,157500
414,414,414,"Casa en Venta Casa En Cacalomacan Null
, Toluca De Lerdo, México",,4,3,350000
415,415,415,"Casa en Venta Casa Nueva En Venta En Residencial Áurea, Toluca.
, San Mateo Otzacatipan, Toluca De Lerdo",,2,3,99000
416,416,416,"Casa en Venta Carr Toluca Naucalpan #1702
, Toluca De Lerdo, México",135,3,3,62000
417,417,417,"Casa en Venta Toluca De Lerdo, México",106,2,3,90000
418,418,418,"Casa en Venta Calle Prol. Ignacio Lopez Rayon
, Toluca De Lerdo, México",85,1,3,62500
419,419,419,"Casa en Venta Emiliano Zapata
, Toluca De Lerdo, México",300,3,4,125000
420,420,420,"Casa en Venta Prolongación Ramón Corona
, Toluca De Lerdo, México",160,2,3,175000
421,421,421,"Casa en Venta Remate Bancario, Casa, San Lucas, Villa Santin, Toluca, Estado De Mexico
, Toluca De Lerdo",65,1,2,35524.6
422,422,422,"Casa en Venta Remate Bancario, Casa, Silverio Perez, Paseos Santin, Toluca, Estado De Mexico
, Toluca De Lerdo",90,1,2,27105.65
423,423,423,"Casa en Venta Remate Bancario, Casa, San Andres Apostol, Villa Santin, Toluca, Estado De Mexico
, Toluca De Lerdo",60,1,2,35524.6
424,424,424,"Casa en Venta Casa Nueva En Venta En Crespa Town
, De La Crespa, Toluca De Lerdo",121,2,3,139421.05
425,425,425,"Casa en Venta . #.
, Toluca De Lerdo, México",216,3,3,117500
426,426,426,"Casa en Venta De Tlanepantla, Toluca De Lerdo",185,2,3,192500
427,427,427,"Casa en Venta Prolongación Ramón Corona
, Toluca De Lerdo, México",152,2,3,147500
428,428,428,"Casa en Venta Leona Vicario #000
, Toluca De Lerdo, México",148,2,3,88600
429,429,429,"Casa en Venta San Jorge #310
, Toluca De Lerdo, México",40,1,2,21469.4
430,430,430,"Casa en Venta Hacienda Las Carretas #48
, Toluca De Lerdo, México",120,2,3,19096.65
431,431,431,"Casa en Venta Paseo Cristobal Colon & Luis Donaldo Colosio #511
, Toluca De Lerdo, México",226,3,3,114050
432,432,432,"Casa en Venta Hacienda Las Carretas #48
, Toluca De Lerdo, México",120,2,3,19096.65
433,433,433,"Casa en Venta Circuito San José Rinconada De La Casa Grande #00
, Toluca De Lerdo, México",250,2,3,119500
434,434,434,"Casa en Venta Paseo Matlatzincas Y Nicolas Bravo Toluca Mex
, Toluca De Lerdo, México",703,4,5,900000
435,435,435,"Casa en Venta Hacienda Zumpango #lt23 Mz17
, Toluca De Lerdo, México",90,2,3,52220
436,436,436,"Casa en Venta San Felipe Tlalmimilolpan
, Toluca De Lerdo, México",135,2,3,85000
437,437,437,"Casa en Venta Juan Escutia 105, San Felipe Tlalmimilolpan, 50250 San Felipe Tlalmimilolpan, Méx., México
, Toluca De Lerdo",350,2,4,150000
438,438,438,"Casa en Venta Granjas, Toluca De Lerdo",342,3,9,210000
439,439,439,"Casa en Venta Patrón #sn
, Toluca De Lerdo, México",232,4,3,215000
440,440,440,"Casa en Venta San Mateo Otzacatipan #nd
, Toluca De Lerdo, México",628,3,3,159500
441,441,441,"Casa en Venta Silverio Perez 201
, Toluca De Lerdo, México",,1,7,83500
442,442,442,"Casa en Venta Casa Nueva En Venta En Residencial Áurea, Toluca.
, San Mateo Otzacatipan, Toluca De Lerdo",,2,3,93000
443,443,443,"Casa en Venta Frijol #201
, Toluca De Lerdo, México",124,2,3,61527.55
444,444,444,"Casa en Venta Rinconada Del Pajar #sn
, Toluca De Lerdo, México",238,4,3,210000
445,445,445,"Casa en Venta Andador Blanco 6
, Izcalli Toluca, Toluca De Lerdo",,2,3,110000
446,446,446,"Casa en Venta Avenida Miguel Hidalgo Oriente 1001, Barrio De San Bernardino, Toluca De Lerdo, #**
, Toluca De Lerdo, México",287,3,4,187500
447,447,447,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",120,2,3,85000
